date,location,Visits/POI,Prop. devices completely at home,Time at home (mins),Median distance traveled (m)
2020-03-06,11205,6.88,0.2427,560,2921
2020-03-06,11206,8.85,0.2267,481,3605
2020-03-06,11207,11.75,0.2552,588.5,4610
2020-03-06,11208,13.18,0.2672,641.5,5101.5
2020-03-06,11209,8.31,0.2221,722.5,3621.5
2020-03-06,11210,11.11,0.2528,651,3535
2020-03-06,11211,4.91,0.2047,418,3978
2020-03-06,11212,12.66,0.2558,594.5,3494.5
2020-03-06,11213,9.04,0.179,608,3407
2020-03-06,11214,12.72,0.2299,723,3525
2020-03-06,11215,6.02,0.2133,617,3717.5
2020-03-06,11216,7.73,0.2322,577.5,3608
2020-03-06,11217,11.93,0.2052,537,3693.5
2020-03-06,11218,7.23,0.2749,716,3339
2020-03-06,11219,5.25,0.2301,708,2997.5
2020-03-06,11220,8.34,0.2556,714.5,3116.5
2020-03-06,11221,7.61,0.2365,560,3897.5
2020-03-06,11222,5.73,0.196,514,3427.5
2020-03-06,11223,10.11,0.2215,741,2680
2020-03-06,11224,14.08,0.2332,664,3591
2020-03-06,11225,8.44,0.2545,523,3920
2020-03-06,11226,9.03,0.2649,640,3927
2020-03-06,11228,10.25,0.1809,732,2636
2020-03-06,11229,9.32,0.222,736,2982
2020-03-06,11230,8.61,0.2523,691.5,3158.5
2020-03-06,11231,6,0.2073,650,3556
2020-03-06,11232,7.87,0.2252,596,3648
2020-03-06,11233,10.82,0.2415,566.5,4308
2020-03-06,11234,11.78,0.2023,692.5,3733.5
2020-03-06,11235,13.44,0.2335,722,2801.5
2020-03-06,11236,11.33,0.2348,609,4226
2020-03-06,11237,7.38,0.2287,559,3676.5
2020-03-06,11238,6.2,0.2464,567,3240
2020-03-06,11239,45.03,0.2482,536.5,4952
2020-03-06,11354,7.81,0.2112,724,3848
2020-03-06,11355,7.41,0.2345,711.5,3452.5
2020-03-06,11356,13.89,0.1887,676,5361.5
2020-03-06,11357,9.16,0.1706,727,3992
2020-03-06,11358,6.93,0.1657,752,3770
2020-03-06,11359,23.8,0.1311,597,3943
2020-03-06,11360,14,0.1586,710,3924
2020-03-06,11361,8.25,0.1599,709.5,4275.5
2020-03-06,11362,8.94,0.1617,691.5,5411.5
2020-03-06,11363,6.08,0.1341,715,3871
2020-03-06,11364,12.5,0.1636,751.5,5422
2020-03-06,11365,16.34,0.2126,762.5,4465.5
2020-03-06,11366,5.99,0.2154,744.5,5090
2020-03-06,11367,8.66,0.224,684,3792
2020-03-06,11368,11.82,0.2512,623,3503
2020-03-06,11369,12.56,0.2193,634,3933
2020-03-06,11370,14.46,0.2098,643,2929
2020-03-06,11372,9.71,0.2774,660.5,3345.5
2020-03-06,11373,14.29,0.2491,668,3879
2020-03-06,11374,12.62,0.2111,673,4191
2020-03-06,11375,6.85,0.2244,692.5,4345.5
2020-03-06,11377,9.21,0.2446,666,3468
2020-03-06,11378,8.08,0.176,692,3672
2020-03-06,11379,12.41,0.1783,717,3247.5
2020-03-06,11385,8.37,0.2124,657.5,3675.5
2020-03-06,11411,9.25,0.1938,606,5814
2020-03-06,11412,7.07,0.2401,615,4938
2020-03-06,11413,9.3,0.1967,578,6144
2020-03-06,11414,11.62,0.1881,692,5172.5
2020-03-06,11415,8.39,0.1964,626.5,5915.5
2020-03-06,11416,11.4,0.2625,724.5,4637
2020-03-06,11417,13.51,0.2391,712.5,5104
2020-03-06,11418,9.93,0.2076,669.5,4721
2020-03-06,11419,12.1,0.2203,723,3877
2020-03-06,11420,12.94,0.205,696,4583.5
2020-03-06,11421,9.02,0.2461,676,4639
2020-03-06,11422,8.59,0.1996,580,7179
2020-03-06,11423,8.6,0.2529,744,4799
2020-03-06,11426,8.16,0.1713,681.5,6550
2020-03-06,11427,12.27,0.2186,710.5,5732.5
2020-03-06,11428,6.92,0.2245,684,6052
2020-03-06,11429,7.02,0.2088,648,5342
2020-03-06,11432,12.8,0.2931,736.5,4308
2020-03-06,11433,16.02,0.2655,661,4895
2020-03-06,11434,11.57,0.227,600,5848
2020-03-06,11435,13.54,0.2654,670,4924.5
2020-03-06,11436,10.77,0.2158,667,4883
2020-03-06,11691,10.22,0.2678,525,5096
2020-03-06,11692,10.11,0.2501,594,7483
2020-03-06,11693,8.59,0.2,598,7685
2020-03-06,11694,8.41,0.1909,681,8188
2020-03-06,11697,6,0.1814,678,7442.5
2020-03-06,Bronx,12.51,0.2559,610,3591
2020-03-06,Brooklyn,9.24,0.2333,649,3575.5
2020-03-06,Manhattan,9.6,0.2355,550.5,2506
2020-03-06,NYC,10.06,0.2301,637,3663
2020-03-06,Queens,9.84,0.2235,673,4322
2020-03-06,Staten Island,12.97,0.1854,704,4327
2020-03-07,10001,13.39,0.2595,364,4081
2020-03-07,10002,8.22,0.3071,743,1995
2020-03-07,10003,10.47,0.2032,520,1873
2020-03-07,10004,9.1,0.2376,135,3365.5
2020-03-07,10005,5.23,0.2339,312,3216
2020-03-07,10006,9.47,0.3105,135,4930
2020-03-07,10007,11.09,0.3817,135,4930
2020-03-07,10009,6.42,0.28,677,1635.5
2020-03-07,10010,6.44,0.2183,451,2496.5
2020-03-07,10011,6.98,0.276,593,3128
2020-03-07,10012,6.79,0.2181,504.5,2364.5
2020-03-07,10013,7.73,0.3515,504,2909
2020-03-07,10014,6.36,0.2397,467,4418
2020-03-07,10016,5.13,0.2345,453,2472
2020-03-07,10017,6.35,0.2323,396.5,4153
2020-03-07,10018,8.92,0.2813,153,4346
2020-03-07,10019,12.25,0.2986,346.5,3797.5
2020-03-07,10020,23.07,0.2461,117,9808
2020-03-07,10021,4.46,0.2121,653,2593.5
2020-03-07,10022,5.4,0.21,520,3028.5
2020-03-07,10023,9.01,0.2346,624,3454.5
2020-03-07,10024,6.69,0.2986,700,3355
2020-03-07,10025,7.47,0.2647,653,2836
